id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m,predicted_bin_density,priority_score,residual,abs_error,suspected_false_zero,is_special_iris,coverage_zero_type,predicted_bin_density_fullfit,priority_score_fullfit,predicted_bin_density_robust,priority_score_robust
iris_ge.15039,IRIS____0000000751114412,75111,Paris 11e Arrondissement,4412,751114412,Sainte-Marguerite 12,H,0.0541468071495965,0,3,1251.129618800489,751114412,75111,3151.45825964979,2983.45774794912,0.0,58202.10693020097,55.40492889472897,0.0231062491892434,11,3334.5863024807954,76.25867321088124,76.25867321088124,76.25867321088124,76.25867321088124,True,False,suspected_false_zero,35.44734856974224,35.44734856974224,87.95935315719169,87.95935315719169
iris_ge.15040,IRIS____0000000751114413,75111,Paris 11e Arrondissement,4413,751114413,Sainte-Marguerite 13,H,0.0561829092257478,0,0,393.7276441945924,751114413,75111,2643.38705255334,2358.38618448971,0.0,47049.66490667077,0.0,0.0070079611330299,11,3090.4501345420117,41.76567549963512,41.76567549963512,41.76567549963512,41.76567549963512,True,False,suspected_false_zero,21.307548977054413,21.307548977054413,65.6879537427009,65.6879537427009
iris_ge.15041,IRIS____0000000751124501,75112,Paris 12e Arrondissement,4501,751124501,Bel-Air 1,H,0.3263631354042584,6,4,19366.705718027937,751124501,75112,3325.23334599897,2925.23261834236,18.384429333809223,10188.75291132401,12.256286222539485,0.0593409721169606,12,5369.496362077335,50.64785383168615,32.263424497876926,32.263424497876926,32.263424497876926,False,False,observed_non_zero,33.00765447497061,14.623225141161384,37.52434308530158,19.139913751492358
iris_ge.15044,IRIS____0000000751124502,75112,Paris 12e Arrondissement,4502,751124502,Bel-Air 2,H,0.1142863574507472,8,0,11913.591014030064,751124502,75112,3817.51098902563,3814.5109835682,69.99960606363427,33403.03317192362,0.0,0.1042433347231697,12,5111.6382057843975,21.94978401121643,-48.049822052417845,-48.049822052417845,48.049822052417845,False,False,observed_non_zero,47.386088522406084,-22.61351754122819,51.45722382576567,-18.54238223786861
iris_ge.15047,IRIS____0000000751124503,75112,Paris 12e Arrondissement,4503,751124503,Bel-Air 3,H,0.0681650056124108,1,1,15982.716916234062,751124503,75112,2371.35432486133,2371.35432486133,14.670284129162164,34788.44171663323,14.670284129162164,0.2344709983171201,12,5036.289462976372,51.473744166539745,36.80346003737758,36.80346003737758,36.80346003737758,False,False,observed_non_zero,32.708885538830984,18.03860140966882,51.46492674860358,36.79464261944142
iris_ge.15048,IRIS____0000000751124601,75112,Paris 12e Arrondissement,4601,751124601,Picpus 1,H,0.0743590485873651,0,2,10759.2360262907,751124601,75112,3425.57733362445,3425.57733362445,0.0,46068.06298227051,26.896524874846687,0.1446930297077372,12,4952.58553932065,45.705387353274425,45.705387353274425,45.705387353274425,45.705387353274425,True,False,suspected_false_zero,21.16889280148239,21.16889280148239,75.67464761865901,75.67464761865901
iris_ge.15051,IRIS____0000000751124504,75112,Paris 12e Arrondissement,4504,751124504,Bel-Air 4,H,0.0626469874030637,0,0,0.0,751124504,75112,2656.08054819123,2656.08054819123,0.0,42397.5782123776,0.0,0.0,12,4824.09038337202,25.835898030898377,25.835898030898377,25.835898030898377,25.835898030898377,True,False,suspected_false_zero,7.031493590759518,7.031493590759518,41.08551736971279,41.08551736971279
iris_ge.15052,IRIS____0000000751124505,75112,Paris 12e Arrondissement,4505,751124505,Bel-Air 5,H,0.0592572873646393,0,1,6429.370308064734,751124505,75112,2348.16769517087,2341.16768243688,0.0,39626.64846133498,16.87556154648974,0.1084992343389201,12,4695.576699221542,54.0706218041886,54.0706218041886,54.0706218041886,54.0706218041886,True,False,suspected_false_zero,19.174050230566298,19.174050230566298,60.83215415007008,60.83215415007008
iris_ge.15053,IRIS____0000000751124506,75112,Paris 12e Arrondissement,4506,751124506,Bel-Air 6,H,0.0482031952012515,1,0,0.0,751124506,75112,1940.39775000719,1905.39768633724,20.74551273675808,40254.54623715088,0.0,0.0,12,4738.069419781063,23.7533353204342,3.00782258367612,3.00782258367612,3.00782258367612,False,False,observed_non_zero,20.382461241864764,-0.3630514948933161,30.380472067590077,9.634959330831997
iris_ge.15054,IRIS____0000000751124507,75112,Paris 12e Arrondissement,4507,751124507,Bel-Air 7,H,0.0526804410264265,1,0,785.0402129638101,751124507,75112,2211.06762006903,2211.06762006903,18.982377150152576,41971.31946864059,0.0,0.0149019294005151,12,4674.095918680101,22.37725440278909,3.3948772526365154,3.3948772526365154,3.3948772526365154,False,False,observed_non_zero,22.20438885198537,3.2220117018327947,33.24419021838566,14.261813068233085
iris_ge.15055,IRIS____0000000751124508,75112,Paris 12e Arrondissement,4508,751124508,Bel-Air 8,H,0.0625933692472437,0,0,546.6913803856717,751124508,75112,2166.55069824948,2166.55069824948,0.0,34613.10238296336,0.0,0.0087340142727617,12,4992.266441312428,25.02527308573527,25.02527308573527,25.02527308573527,25.02527308573527,True,False,suspected_false_zero,9.530020754256753,9.530020754256753,49.375661338020876,49.375661338020876
iris_ge.15056,IRIS____0000000751124509,75112,Paris 12e Arrondissement,4509,751124509,Bel-Air 9,H,0.0989843692229884,2,0,12025.073349652486,751124509,75112,1907.85601825014,1849.85591273994,20.20521033471934,19274.31606855211,0.0,0.1214845681600782,12,4980.854071433137,22.683170153629735,2.4779598189103957,2.4779598189103957,2.4779598189103957,False,False,observed_non_zero,21.659536157064288,1.4543258223449484,18.633446081406888,-1.5717642533124518
iris_ge.15057,IRIS____0000000751124510,75112,Paris 12e Arrondissement,4510,751124510,Bel-Air 10,H,0.1404414457392757,7,2,13112.093956941524,751124510,75112,2055.23876494991,2055.23876494991,49.84283637321161,14634.1327813257,14.240810392346177,0.0933634219437161,12,5331.526253282661,51.445726714333446,1.6028903411218351,1.6028903411218351,1.6028903411218351,False,False,observed_non_zero,52.263366607741695,2.4205302345300836,60.069939084689395,10.227102711477784
iris_ge.15058,IRIS____0000000751124511,75112,Paris 12e Arrondissement,4511,751124511,Bel-Air 11,H,0.1147436681463349,2,2,5838.7550874579165,751124511,75112,2717.31286420652,2686.31280781313,17.430155687975383,23681.593138028973,17.430155687975383,0.0508852050991749,12,5303.80187039466,38.59617210056131,21.16601641258593,21.16601641258593,21.16601641258593,False,False,observed_non_zero,27.740713175796404,10.310557487821022,28.737122685964284,11.306966997988901
iris_ge.15059,IRIS____0000000751124512,75112,Paris 12e Arrondissement,4512,751124512,Bel-Air 12,H,0.1069381443179783,3,2,3414.325103978896,751124512,75112,4311.32618359881,4311.32618359881,28.053600697236377,40316.07441007367,18.70240046482425,0.031928037705858,12,4948.17198566497,44.62966737431776,16.576066677081386,16.576066677081386,16.576066677081386,False,False,observed_non_zero,53.53174206790886,25.478141370672482,61.65994828403987,33.606347586803494
iris_ge.15060,IRIS____0000000751124513,75112,Paris 12e Arrondissement,4513,751124513,Bel-Air 13,H,0.0651543011280145,2,1,6600.718391358872,751124513,75112,2080.92041129911,2080.92041129911,30.69636179613715,31938.342907102007,15.348180898068575,0.1013090199277841,12,4670.325193213146,69.27115656530508,38.57479476916792,38.57479476916792,38.57479476916792,False,False,observed_non_zero,52.228635846014114,21.532274049876964,65.41088195721684,34.71452016107969
iris_ge.15061,IRIS____0000000751124514,75112,Paris 12e Arrondissement,4514,751124514,Bel-Air 14,H,0.0642244318051743,0,0,35.66513493817998,751124514,75112,1793.35604472552,1793.35604472552,0.0,27923.268362508665,0.0,0.0005553203654081,12,4435.258053757993,28.238245371180348,28.238245371180348,28.238245371180348,28.238245371180348,False,False,potential_true_zero,15.615352288696004,15.615352288696004,14.098099484306212,14.098099484306212
iris_ge.15064,IRIS____0000000751124606,75112,Paris 12e Arrondissement,4606,751124606,Picpus 6,H,0.0682750496739817,3,0,0.0,751124606,75112,2470.38431559773,2465.38430650202,43.93991676791469,36182.82707070872,0.0,0.0,12,4633.534366837799,9.823217834803955,-34.11669893311073,-34.11669893311073,34.11669893311073,False,False,observed_non_zero,33.09318404159792,-10.846732726316766,46.67389602804682,2.7339792601321307
iris_ge.15067,IRIS____0000000751124602,75112,Paris 12e Arrondissement,4602,751124602,Picpus 2,H,0.0570818340082846,0,2,5022.21171056418,751124602,75112,2495.60848312903,2495.60848312903,0.0,43719.837081037454,35.0374166273236,0.0879826620468303,12,4871.607017640096,50.40637460551041,50.40637460551041,50.40637460551041,50.40637460551041,True,False,suspected_false_zero,20.725934092861024,20.725934092861024,78.90616504527203,78.90616504527203
iris_ge.15070,IRIS____0000000751124603,75112,Paris 12e Arrondissement,4603,751124603,Picpus 3,H,0.0568437012830168,2,1,10431.950530116736,751124603,75112,1593.47930477705,1580.1459471885,35.1841972788204,28032.64510949665,17.5920986394102,0.1835199027272611,12,4770.467050597512,82.38289721970472,47.19869994088432,47.19869994088432,47.19869994088432,False,False,observed_non_zero,53.582762924426845,18.398565645606446,69.062446210387,33.878248931566596
iris_ge.15071,IRIS____0000000751124604,75112,Paris 12e Arrondissement,4604,751124604,Picpus 4,H,0.0514555184704625,0,0,0.0,751124604,75112,2286.88502138907,2286.88502138907,0.0,44443.92145619585,0.0,0.0,12,4445.629339111831,26.216329222805896,26.216329222805896,26.216329222805896,26.216329222805896,True,False,suspected_false_zero,12.877454578610685,12.877454578610685,41.78452644101318,41.78452644101318
iris_ge.15072,IRIS____0000000751124605,75112,Paris 12e Arrondissement,4605,751124605,Picpus 5,H,0.0506482036430769,0,0,0.4908634948854196,751124605,75112,2110.91230128597,2110.91230128597,0.0,41677.9303005845,0.0,9.691626939912515e-06,12,4606.377107282618,22.584842428746004,22.584842428746004,22.584842428746004,22.584842428746004,True,False,suspected_false_zero,8.640514819305425,8.640514819305425,41.23079092448949,41.23079092448949
iris_ge.15073,IRIS____0000000751124612,75112,Paris 12e Arrondissement,4612,751124612,Picpus 12,H,0.0742532522505177,6,0,1047.7862618963295,751124612,75112,2568.77723104308,2568.77723104308,80.80454145977379,34594.811044457245,0.0,0.0141109814067305,12,3961.104933472377,67.5303918485071,-13.274149611266694,-13.274149611266694,13.274149611266694,False,False,observed_non_zero,76.43547460688143,-4.3690668528923595,76.26948261056945,-4.535058849204333
iris_ge.15074,IRIS____0000000751124613,75112,Paris 12e Arrondissement,4613,751124613,Picpus 13,H,0.1529539937627072,44,2,20782.460938050925,751124613,75112,3964.50661662098,3964.50661662098,287.66819955196195,25919.601829890853,13.075827252361906,0.1358739345524565,12,3834.1970935495738,98.94890205882052,-188.71929749314143,-188.71929749314143,188.71929749314143,False,False,observed_non_zero,204.69437299212507,-82.97382655983688,213.3100542018215,-74.35814535014046
iris_ge.15075,IRIS____0000000751124614,75112,Paris 12e Arrondissement,4614,751124614,Picpus 14,H,0.0854149923503168,1,2,7882.016802596557,751124614,75112,3656.87057452498,3116.86959218855,11.707546561599507,42812.98252099435,23.415093123199014,0.0922790787157088,12,4345.036497100153,57.918428187042394,46.21088162544289,46.21088162544289,46.21088162544289,False,False,observed_non_zero,29.923226247822598,18.21567968622309,39.08225198662364,27.374705425024132
iris_ge.15076,IRIS____0000000751124615,75112,Paris 12e Arrondissement,4615,751124615,Picpus 15,H,0.1650144687647036,2,1,3164.5615916690776,751124615,75112,3568.30955994594,3169.30883410847,12.120149311584472,21624.222328249536,6.060074655792236,0.0191774794983673,12,4381.978825058264,47.41996201236032,35.29981270077585,35.29981270077585,35.29981270077585,False,False,observed_non_zero,28.641956677075566,16.521807365491092,30.05158993668634,17.93144062510187
iris_ge.15077,IRIS____0000000751124616,75112,Paris 12e Arrondissement,4616,751124616,Picpus 16,H,0.1555827495777958,0,1,383.32295905154217,751124616,75112,5033.51199509551,5003.51194052127,0.0,32352.635550888044,6.427447790411823,0.0024637883061699,12,4019.027169513472,63.68536799017578,63.68536799017578,63.68536799017578,63.68536799017578,True,False,suspected_false_zero,35.80250385445664,35.80250385445664,88.00897243498893,88.00897243498893
iris_ge.15078,IRIS____0000000751124617,75112,Paris 12e Arrondissement,4617,751124617,Picpus 17,H,0.0740596556437132,0,1,0.0,751124617,75112,2612.04589325589,2424.04555125729,0.0,35269.484722180474,13.502628270522996,0.0,12,3745.351359948983,69.04345004331923,69.04345004331923,69.04345004331923,69.04345004331923,True,False,suspected_false_zero,25.80398781485261,25.80398781485261,69.25095665126958,69.25095665126958
iris_ge.15079,IRIS____0000000751124618,75112,Paris 12e Arrondissement,4618,751124618,Picpus 18,H,0.0605819710748583,0,0,0.0,751124618,75112,2262.95238705031,2262.95238705031,0.0,37353.56157781796,0.0,0.0,12,3626.268108926409,46.75136824441612,46.75136824441612,46.75136824441612,46.75136824441612,True,False,suspected_false_zero,18.251689513395043,18.251689513395043,52.71003210280312,52.71003210280312
iris_ge.15080,IRIS____0000000751124619,75112,Paris 12e Arrondissement,4619,751124619,Picpus 19,H,0.1126855126601359,5,2,12523.202689743744,751124619,75112,4220.71661732139,4220.71661732139,44.37127614691876,37455.71651301124,17.7485104587675,0.111134096958091,12,3469.174206995204,68.74564865169704,24.37437250477828,24.37437250477828,24.37437250477828,False,False,observed_non_zero,59.38122511903729,15.00994897211853,63.79696889221538,19.425692745296622
iris_ge.15081,IRIS____0000000751124620,75112,Paris 12e Arrondissement,4620,751124620,Picpus 20,H,0.0367122306205291,2,0,0.0,751124620,75112,1881.09167037972,1881.09167037972,54.47775758091961,51238.82800321676,0.0,0.0,12,3288.3136430859404,28.281799233744664,-26.195958347174944,-26.195958347174944,26.195958347174944,False,False,observed_non_zero,44.721928016906546,-9.755829564013062,66.21054433855366,11.732786757634052
iris_ge.15082,IRIS____0000000751124621,75112,Paris 12e Arrondissement,4621,751124621,Picpus 21,H,0.0905160693983665,1,2,4817.452584847129,751124621,75112,3232.32606887226,3232.32606887226,11.047762089612414,35709.96940495288,22.095524179224828,0.0532220700353794,12,3292.119762909532,60.89658056766547,49.848818478053055,49.848818478053055,49.848818478053055,False,False,observed_non_zero,44.3432292630632,33.29546717345079,38.043252972880694,26.995490883268282
iris_ge.15083,IRIS____0000000751124623,75112,Paris 12e Arrondissement,4623,751124623,Picpus 23,H,0.0916158880695085,13,2,3802.9135448670672,751124623,75112,2530.62279265815,2530.62279265815,141.89678530580812,27622.09531536909,21.830274662432014,0.0415093236009655,12,3991.3619814428,91.09229422874616,-50.80449107706197,-50.80449107706197,50.80449107706197,False,False,observed_non_zero,121.25609418665466,-20.64069111915346,120.01296586908032,-21.883819436727805
iris_ge.15084,IRIS____0000000751124624,75112,Paris 12e Arrondissement,4624,751124624,Picpus 24,H,0.0685650803496414,0,1,1251.3721541152102,751124624,75112,2169.11756154828,2169.11756154828,0.0,31635.893234384905,14.584683557586308,0.0182508668805454,12,4275.577538778811,90.60653061942682,90.60653061942682,90.60653061942682,90.60653061942682,True,False,suspected_false_zero,37.43557338192387,37.43557338192387,100.11348303540896,100.11348303540896
iris_ge.15085,IRIS____0000000751124701,75112,Paris 12e Arrondissement,4701,751124701,Bercy 1,H,0.0578438760680176,7,1,828.487990717745,751124701,75112,2799.54975037371,2799.54975037371,121.01540345893864,48398.3775064065,17.287914779848375,0.0143228297796561,12,3963.675157774476,41.779931202321215,-79.23547225661741,-79.23547225661741,79.23547225661741,False,False,observed_non_zero,90.50637345891566,-30.509030000022975,97.2851065771253,-23.73029688181333
iris_ge.15087,IRIS____0000000751124702,75112,Paris 12e Arrondissement,4702,751124702,Bercy 2,H,0.2023485309236879,30,1,0.0,751124702,75112,2947.53534989632,2897.53525893925,148.25904523771388,14566.625892667977,4.941968174590462,0.0,12,3709.544198206325,48.44929119009234,-99.80975404762154,-99.80975404762154,99.80975404762154,False,False,observed_non_zero,105.73232450629209,-42.52672073142179,109.32600181392054,-38.933043423793336
iris_ge.15089,IRIS____0000000751124703,75112,Paris 12e Arrondissement,4703,751124703,Bercy 3,H,0.4070958144629603,4,2,2581.7749258423883,751124703,75112,2433.40005354735,2383.73329652999,9.82569669815149,5977.462717855464,4.912848349075745,0.0063419343410549,12,4404.862622288278,136.40585856000686,126.58016186185537,126.58016186185537,126.58016186185537,False,False,observed_non_zero,47.899018457635165,38.073321759483676,64.01960965656428,54.193912958412795
iris_ge.15090,IRIS____0000000751155911,75115,Paris 15e Arrondissement,5911,751155911,Grenelle 11,H,0.0557537426086718,3,0,0.0,751155911,75115,2613.49509840285,2613.49509840285,53.80804695133385,46875.68898731381,0.0,0.0,15,3588.4949963112786,48.566757531394614,-5.2412894199392355,-5.2412894199392355,5.2412894199392355,False,False,observed_non_zero,44.787459269139546,-9.020587682194304,58.86160551542441,5.053558564090558
iris_ge.15093,IRIS____0000000751124704,75112,Paris 12e Arrondissement,4704,751124704,Bercy 4,H,0.0400681006110676,1,0,0.0,751124704,75112,2226.85052457723,2115.85032265252,24.95750945887807,55576.64303064381,0.0,0.0,12,3681.717345789573,22.6939817301481,-2.263527728729972,-2.263527728729972,2.263527728729972,False,False,observed_non_zero,19.624978401238394,-5.332531057639677,41.672030978992005,16.714521520113934
iris_ge.15094,IRIS____0000000751124705,75112,Paris 12e Arrondissement,4705,751124705,Bercy 5,H,0.2711673332214727,7,1,4655.310497957088,751124705,75112,3534.94021819092,3534.94021819092,25.814318844529964,13036.010555533248,3.687759834932852,0.0171676670735074,12,3321.686214933064,119.84413341627867,94.0298145717487,94.0298145717487,94.0298145717487,False,False,observed_non_zero,63.95275839541566,38.13843955088569,71.197845563887,45.383526719357036
iris_ge.15097,IRIS____0000000751124801,75112,Paris 12e Arrondissement,4801,751124801,Quinze-Vingts 1,H,0.0752252460130983,10,1,3595.6060485024136,751124801,75112,3226.41303424844,3226.41303424844,132.93409500128166,42890.02968081556,13.293409500128169,0.0477978636038802,12,3065.689545434619,68.66368647958011,-64.27040852170155,-64.27040852170155,64.27040852170155,False,False,observed_non_zero,112.3575524781738,-20.57654252310786,113.55666614440565,-19.37742885687601
iris_ge.15099,IRIS____0000000751124802,75112,Paris 12e Arrondissement,4802,751124802,Quinze-Vingts 2,H,0.0737885287703118,3,1,1313.7840324467095,751124802,75112,2184.67967024718,2137.34625080782,40.65672605207196,29607.307621590167,13.55224201735732,0.0178047191662574,12,2875.449348600533,85.19113072765185,44.53440467557989,44.53440467557989,44.53440467557989,False,False,observed_non_zero,62.94193849543278,22.28521244336082,63.45351735418351,22.79679130211155
iris_ge.15100,IRIS____0000000751124803,75112,Paris 12e Arrondissement,4803,751124803,Quinze-Vingts 3,H,0.0788892507767143,2,2,7.584582349152033,751124803,75112,2433.23599303046,2107.23539999032,25.351996378578068,30843.695041767016,25.351996378578068,9.614215212436472e-05,12,2261.88018304974,87.20140211464523,61.84940573606717,61.84940573606717,61.84940573606717,False,False,observed_non_zero,37.78249700379624,12.43050062521817,42.9434295924781,17.59143321390003
iris_ge.15103,IRIS____0000000751124804,75112,Paris 12e Arrondissement,4804,751124804,Quinze-Vingts 4,H,0.0821994430603156,2,1,1.1855463023906214,751124804,75112,2294.22040380206,2294.22040380206,24.331065096541533,27910.41299536086,12.165532548270766,1.442280212921516e-05,12,2126.403571266348,59.892248052329435,35.5611829557879,35.5611829557879,35.5611829557879,False,False,observed_non_zero,31.30656514747281,6.975500050931277,41.22288995642659,16.89182485988506
iris_ge.15104,IRIS____0000000751135001,75113,Paris 13e Arrondissement,5001,751135001,Gare 1,H,0.1053249286102154,23,0,7622.829776033438,751135001,75113,1976.46157239184,1971.46158068814,218.37185463583813,18765.37300781178,0.0,0.0723744119898135,13,4539.276864336253,61.111704820263206,-157.26014981557492,-157.26014981557492,157.26014981557492,False,False,observed_non_zero,136.02793930232113,-82.343915333517,133.6169267453443,-84.75492789049383
iris_ge.15105,IRIS____0000000751135002,75113,Paris 13e Arrondissement,5002,751135002,Gare 2,H,0.25245198748052,42,1,2591.655495259326,751135002,75113,2081.21281600786,2081.21281600786,166.36826835534754,8243.994578052005,3.961149246555894,0.0102659342123789,13,4536.631033955448,48.559119878130836,-117.8091484772167,-117.8091484772167,117.8091484772167,False,False,observed_non_zero,121.6822299012367,-44.68603845411084,119.65490284286871,-46.71336551247883
iris_ge.15107,IRIS____0000000751124805,75112,Paris 12e Arrondissement,4805,751124805,Quinze-Vingts 5,H,0.1054947612467998,6,1,1372.676010719323,751124805,75112,1901.14475387491,1901.14475387491,56.87486211721259,18021.224290249596,9.479143686202098,0.0130117931402111,12,2226.5380416787893,79.64212438790314,22.76726227069055,22.76726227069055,22.76726227069055,False,False,observed_non_zero,68.92111133517933,12.046249217966746,68.58650776999461,11.711645652782025
iris_ge.15108,IRIS____0000000751124806,75112,Paris 12e Arrondissement,4806,751124806,Quinze-Vingts 6,H,0.0535087818897974,2,0,3025.645538846534,751124806,75112,2320.50759023455,2320.50759023455,37.37704222306995,43366.85508957555,0.0,0.056544840528755,12,2447.582486250233,70.32708056825828,32.95003834518833,32.95003834518833,32.95003834518833,False,False,observed_non_zero,55.21540534036525,17.8383631172953,70.11607682907345,32.7390346060035
iris_ge.15109,IRIS____0000000751124807,75112,Paris 12e Arrondissement,4807,751124807,Quinze-Vingts 7,H,0.0918116958294673,1,1,3794.7470305653496,751124807,75112,2833.70158420959,2833.70158420959,10.89185850414328,30864.276698177506,10.89185850414328,0.0413318477159356,12,2427.850709495278,75.9027230852934,65.01086458115012,65.01086458115012,65.01086458115012,False,False,observed_non_zero,36.22637525421725,25.334516750073973,40.326310303716824,29.434451799573544
iris_ge.15110,IRIS____0000000751124808,75112,Paris 12e Arrondissement,4808,751124808,Quinze-Vingts 8,H,0.065237066037509,14,0,4605.475293791593,751124808,75112,2196.7639835821,2196.7639835821,214.6019257204255,33673.55580214228,0.0,0.0705959904932513,12,2627.734307047201,75.15962178531997,-139.44230393510554,-139.44230393510554,139.44230393510554,False,False,observed_non_zero,147.27744235623678,-67.32448336418872,152.20005055170452,-62.40187516872098
iris_ge.15111,IRIS____0000000751155912,75115,Paris 15e Arrondissement,5912,751155912,Grenelle 12,H,0.0761955892012218,7,1,0.0,751155912,75115,3298.40694882802,3298.40694882802,91.86883484179091,43288.68617469956,13.124119263112988,0.0,15,3407.96613216818,47.61619389042446,-44.25264095136645,-44.25264095136645,44.25264095136645,False,False,observed_non_zero,70.26975420001568,-21.59908064177523,74.2865334027566,-17.58230143903431
iris_ge.15113,IRIS____0000000751134901,75113,Paris 13e Arrondissement,4901,751134901,Salpêtrière 1,H,0.0759608003251713,4,1,499.3864325567626,751134901,75113,2815.86744596411,2370.86818433412,52.65873954561938,37070.007608003136,13.164684886404846,0.0065742650211556,13,2904.8512343123907,53.69968595551804,1.040946409898659,1.040946409898659,1.040946409898659,False,False,observed_non_zero,54.84596952075773,2.1872299751383437,63.36912204566209,10.710382500042705
iris_ge.15114,IRIS____0000000751134902,75113,Paris 13e Arrondissement,4902,751134902,Salpêtrière 2,H,0.0685213832267438,5,1,3606.759240799706,751134902,75113,3199.62191236643,3150.62199367009,72.96992215487712,46695.2323740835,14.593984430975423,0.0526369882065076,13,2766.0133807904645,93.27744262168386,20.307520466806736,20.307520466806736,20.307520466806736,False,False,observed_non_zero,84.5916744504304,11.621752295553279,91.67426525293472,18.704343098057592
iris_ge.15115,IRIS____0000000751134903,75113,Paris 13e Arrondissement,4903,751134903,Salpêtrière 3,H,0.0910047963753098,15,1,3180.3038236322764,751134903,75113,1959.80010452985,1959.80010452985,164.82647725663816,21535.12982378976,10.98843181710921,0.0349465517236749,13,2883.4285007840567,106.53424067087423,-58.29223658576393,-58.29223658576393,58.29223658576393,False,False,observed_non_zero,139.6089560890747,-25.21752116756346,138.85857651414725,-25.96790074249091
iris_ge.15116,IRIS____0000000751134904,75113,Paris 13e Arrondissement,4904,751134904,Salpêtrière 4,H,0.0475013590102698,2,0,7372.42356318807,751134904,75113,1790.27461977765,1772.2746496443,42.10405852951698,37688.91368751347,0.0,0.1552044766044303,13,2619.7498341724763,134.8178006542734,92.71374212475644,92.71374212475644,92.71374212475644,False,False,observed_non_zero,78.26311468130295,36.15905615178597,81.95379106328187,39.849732533764886
iris_ge.15117,IRIS____0000000751134905,75113,Paris 13e Arrondissement,4905,751134905,Salpêtrière 5,H,0.0996607092136234,8,0,890.2165165184308,751134905,75113,2595.46466850216,2513.46480456135,80.27235671032544,26043.008212381494,0.0,0.0089324722204238,13,2573.774217409696,51.56906777908945,-28.70328893123599,-28.70328893123599,28.70328893123599,False,False,observed_non_zero,76.47226727429099,-3.8000894360344546,78.13909498074973,-2.1332617295757075
iris_ge.15118,IRIS____0000000751134906,75113,Paris 13e Arrondissement,4906,751134906,Salpêtrière 6,H,0.0521852687264527,4,0,0.0,751134906,75113,2390.20609435008,2306.20623372779,76.64998375245307,45802.31457423698,0.0,0.0,13,2355.0354680262867,42.64211172816221,-34.007872024290855,-34.007872024290855,34.007872024290855,False,False,observed_non_zero,67.51390536764066,-9.136078384812407,75.20165267987917,-1.4483310725738932
iris_ge.15119,IRIS____0000000751135009,75113,Paris 13e Arrondissement,5009,751135009,Gare 9,H,0.0693472240205391,19,1,0.0,751135009,75113,2061.67933230951,2061.67933230951,273.9835699028501,29729.80334005705,14.420187889623689,0.0,13,4280.545966208073,22.55883081795178,-251.4247390848983,-251.4247390848983,251.4247390848983,False,False,observed_non_zero,132.50130870803432,-141.48226119481578,149.21564281751725,-124.76792708533284
iris_ge.15120,IRIS____0000000751135010,75113,Paris 13e Arrondissement,5010,751135010,Gare 10,H,0.0641297293954423,6,0,2830.2181620952933,751135010,75113,2279.14918933447,2069.482870559,93.56035112829308,35539.66640464959,0.0,0.0441327008358846,13,3943.7805675272734,46.42085903954162,-47.13949208875146,-47.13949208875146,47.13949208875146,False,False,observed_non_zero,80.60257251153315,-12.957778616759924,95.6865167869254,2.126165658632317
iris_ge.15121,IRIS____0000000751135011,75113,Paris 13e Arrondissement,5011,751135011,Gare 11,H,0.0771067816412786,8,0,0.0,751135011,75113,2681.75788950333,2681.75788950333,103.75222295255614,34779.792807065736,0.0,0.0,13,4036.1066028091673,43.88094650468729,-59.87127644786885,-59.87127644786885,59.87127644786885,False,False,observed_non_zero,85.42475362861016,-18.327469323945976,87.43541094323841,-16.31681200931773
iris_ge.15122,IRIS____0000000751135012,75113,Paris 13e Arrondissement,5012,751135012,Gare 12,H,0.0695136257597795,10,0,0.0,751135012,75113,3106.49717155976,3052.16392837947,143.85668839311185,44689.03956031557,0.0,0.0,13,4112.658434762385,44.84660119385335,-99.01008719925849,-99.01008719925849,99.01008719925849,False,False,observed_non_zero,101.33863883027148,-42.518049562840375,109.41942861246568,-34.43725978064617
iris_ge.15123,IRIS____0000000751135013,75113,Paris 13e Arrondissement,5013,751135013,Gare 13,H,0.0568841483208147,15,2,2970.579020609166,751135013,75113,2339.89650651493,2339.89650651493,263.69384868703867,41134.421022151895,35.15917982493849,0.0522215609848936,13,4230.191507752254,94.10046391546358,-169.59338477157507,-169.59338477157507,169.59338477157507,False,False,observed_non_zero,185.62277673033557,-78.0710719567031,189.4215524099409,-74.27229627709778
iris_ge.15124,IRIS____0000000751135014,75113,Paris 13e Arrondissement,5014,751135014,Gare 14,H,0.1016571885051108,30,2,0.0,751135014,75113,3371.12450637728,3287.12464575499,295.1094796261431,33161.69329439792,19.67396530840954,0.0,13,3972.437218303029,52.968365280990405,-242.14111434515272,-242.14111434515272,242.14111434515272,False,False,observed_non_zero,144.98741978789295,-150.12205983825018,163.26557852726498,-131.84390109887815
iris_ge.15125,IRIS____0000000751135015,75113,Paris 13e Arrondissement,5015,751135015,Gare 15,H,0.2307026617032163,73,1,2160.6274162162813,751135015,75113,2510.81365155909,2510.81365155909,316.4246110602297,10883.331960812333,4.334583713153832,0.0093654204085247,13,3720.252484780703,108.57222536238724,-207.85238569784246,-207.85238569784246,207.85238569784246,False,False,observed_non_zero,190.72136927622552,-125.7032417840042,184.25674941138922,-132.1678616488405
